"avatarThumbnail","cid","createTime","createTimeISO","diggCount","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7260f7230edc914c8235c7c894c271d5.jpg?lk3s=30310797&x-expires=1713409200&x-signature=vpiqwLv6IWOx4GZK8hqNTT%2BIW6M%3D","7297856843019748102","1699164737","2023-11-05T06:12:17.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","dulu wkt Bu Mega jd presiden stasiun tv7 milik grup kompas.mererurn siaran tv aljajera waktu perang Israel Palestina.tv7 skrg jd Trans7","6841448758006268929","ronqizaki","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5f89cbc41c3595a6110283cbdb9bab33~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=xzAdv6JfITosETC9oJo%2FLBMNQRI%3D","7311180016443425542","1702266771","2023-12-11T03:52:51.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","pendukung isrwl itu buta hati juga","6769056918616245249","user704517423","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/01fd3e5d2c0cb42269bb379d6b799e03~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=1bJg65H5odBuf7uqSnGz00qpnFU%3D","7291120373268497158","1697596264","2023-10-18T02:31:04.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","🥺🥺🥺🥺","7081656175091500033","chiiel72","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/62ee764dc2c029e1d8ddf6d386661cbd~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=rjtjtsJ2nrE%2BZRwVUMC%2FWGLne7k%3D","7294962532464493318","1698490844","2023-10-28T11:00:44.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","kompas tv di bayar untuk masuk neraka bareng Israel","6992969662359995418","wiii0_0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7294491379223724050.jpg?lk3s=30310797&x-expires=1713409200&x-signature=Zkx3wnampf2PVU8WpgKPoZuJztw%3D","7298715654478873351","1699364674","2023-11-07T13:44:34.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","militan???","7213372632917459970","j.mahsuri","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8f4f6d4cdb250e083906e5310cf0e1d4.jpg?lk3s=30310797&x-expires=1713409200&x-signature=jRgHJBY9gi3lG02GhVLc7ktyxJE%3D","7291173035615306504","1697608519","2023-10-18T05:55:19.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","Odoii kinsasana","6634445835668570114","cekeleto","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/cf1d3a9d1f307768e329a5d7f274ef74.jpg?lk3s=30310797&x-expires=1713409200&x-signature=uUkwrHHLWOxEnp%2B5ZnE6tDR4MTY%3D","7296531376164700930","1698856112","2023-11-01T16:28:32.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","raju ape die cakap turaju 🤣 yang last tu🤣🤣","6926532167238206465","phailrafai","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4ed97284bf2cd128007aebae7fac4fb8~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=FOYkNtpXEom5GktRE7gqhPoNboA%3D","7291643459432268549","1697718051","2023-10-19T12:20:51.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","🥺🥺🥺🥺","7125660585392178177","trimastriani","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e9ed2bc626e08323c51f77d9d715d1b~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=HXQKPalBqOLp4mNslps8vR9oL%2F8%3D","7311202940797387525","1702272105","2023-12-11T05:21:45.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","militan???","7304002760868971526","muhajir1683","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b5f3c9d67215e7deb859d66483a2bf82~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=OBaegsXkX3bPA6ldtzBfyMrRSDg%3D","7314303972742726405","1702994118","2023-12-19T13:55:18.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","الله اكبر🤲🤲🤲","7279809303837967366","pemburu.dolar86","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/944c80a2f1e3f7ef76f79acf97303be7.jpg?lk3s=30310797&x-expires=1713409200&x-signature=Xb%2F6NGKm7oaLK2%2BnKUK5hp3TyK8%3D","7295161196091917057","1698537112","2023-10-28T23:51:52.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","ya Allah lindungi la saudara kami d palestin","6861045491862553601","cincan32","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/17e6805e75e6ae9da1f967ea42b20670~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=bHy%2FrOV10s2s9THThkELdDuyxfY%3D","7291352298885858049","1697650272","2023-10-18T17:31:12.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","masyaallah","6690914248769881089","shahrizal0280","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7295792018067259398~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=hHEamLtEpVVYPY%2FglUk32VLWYGA%3D","7297094564714758918","1698987240","2023-11-03T04:54:00.000Z","0",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","Love respect abu Ubaidah & HAMAS.. May Alloh SWT bless US & all Mujahidin until Jannah aamiin ya rabbal alamin 🤲🥹😭🥰🥹🥲","7283076242609701890","bunda.nina47","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
