"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1853089214566433085","Sun Nov 03 14:57:52 +0000 2024","1855","🇮🇱 Praying for Israel? Raise your flag with pride and share your support! 🇮🇱 #StandWithIsrael #IsraelStrong https://t.co/22Sw5fZdVO","1853089214566433085","https://pbs.twimg.com/media/Gbd-yoYbAAA_tFo.jpg","","en","","22","304","304","https://x.com/undefined/status/1853089214566433085","1804690072555683840",
"1711406586562756628","Mon Oct 09 15:41:41 +0000 2023","1027","Please join us in prayer for Israel her citizens and all those impacted by the violence. Pray for peace in Jerusalem. May all who love this city prosper. - Psalm 122:6 NLT #prayforisrael https://t.co/MnJFukSgsg","1711406586562756628","https://pbs.twimg.com/media/F8AjH1QXIAAUjXL.jpg","","en","","4","28","210","https://x.com/undefined/status/1711406586562756628","31200707",
"1820202049939681753","Sun Aug 04 20:56:01 +0000 2024","2341"," PLEASE RETWEET TO SPREAD IMPACT I know this is a hard thing to ask But will you consider taking at least a moment each day for the next 40 days to pray for Israel 🇮🇱? Would you consider fasting for Israel 🇮🇱 (Jew and Gentile alike within Israel)? Anyone who likes this https://t.co/twh1D3LVPN","1820202049939681753","https://pbs.twimg.com/media/GUKnhhVWgAAW2V4.jpg","","en","","61","503","730","https://x.com/undefined/status/1820202049939681753","1519136120436572166",
"1820511131145826586","Mon Aug 05 17:24:11 +0000 2024","516","Israel we defend you and support the right to defend yourself from all enemies! We pray for the peace of Jerusalem and all #Israel! #God protect Israel from its enemies we pray! Psalms 122:6 Pray for the peace of Jerusalem: May they prosper who love you. https://t.co/mr1uf1Zv0W","1820511131145826586","https://pbs.twimg.com/media/GUPBOZyWYAARz_n.jpg","","en","","9","40","174","https://x.com/undefined/status/1820511131145826586","17522884",
"1846228779347087428","Tue Oct 15 16:36:56 +0000 2024","20754","Pray for us. If you re praying drop a flag in the comments. Much love ️ https://t.co/6drqmrSgUG","1846228779347087428","https://pbs.twimg.com/media/GZ8fRm_WEAYW7J6.jpg","","en","","149","4818","1939","https://x.com/undefined/status/1846228779347087428","1804690072555683840",
"1711181277758734508","Mon Oct 09 00:46:23 +0000 2023","2204","Is this attack on Israel by the terrorist organization Hamas which is funded by Iran a fulfillment of Bible Prophecy? I answer that here. We also Pray for the peace of Jerusalem as Scripture tells us to. (Ps. 122:6) Join me. https://t.co/c6ONMomWi4","1711181277758734508","https://pbs.twimg.com/amplify_video_thumb/1711180631621902336/img/OKe4fT4pQ0oIAG7s.jpg","","en","","53","94","597","https://x.com/undefined/status/1711181277758734508","19353402",
"1841157903106875759","Tue Oct 01 16:47:05 +0000 2024","394","Pray for Israel. The whole State is under attack. https://t.co/EMQDcTejkz","1841157903106875759","https://pbs.twimg.com/media/GY0bSb1XgAI5to9.jpg","","en","","7","39","78","https://x.com/undefined/status/1841157903106875759","1761508988145840128",
"1860667484988186737","Sun Nov 24 12:51:12 +0000 2024","897"," Pray for the peace of Jerusalem: May those who love you be secure. May there be peace within your walls and security within your citadels. Psalm 122: 6-7 (NIV). #Israel #Jews https://t.co/4h8yTBP2HC","1860667484988186737","https://pbs.twimg.com/media/GdJrNzeXoAAuOVC.jpg","","en","","4","35","127","https://x.com/undefined/status/1860667484988186737","24471951",
"1908878752068616666","Sun Apr 06 13:45:34 +0000 2025","0","Can't be religious because they pray for Israel (not olden Israel but genocide Israel) pissed me TF off","1908878752068616666","","","en","","0","0","0","https://x.com/undefined/status/1908878752068616666","1848499402496712704",
"1908943778226090329","Sun Apr 06 18:03:57 +0000 2025","15","#BREAKING Long range rocket strike from Gaza pray for Israel 🇮🇱 https://t.co/lKMZX5uHgm","1908943778226090329","https://pbs.twimg.com/media/Gn3uP1VXgAAur87.jpg","","en","","0","3","4","https://x.com/undefined/status/1908943778226090329","1582063181249368066",
"1836941428217274510","Fri Sep 20 01:32:19 +0000 2024","2091","Pray for Israel and for the IDF tonight. 🇮🇱 https://t.co/JrUVh8Q8pE","1836941428217274510","https://pbs.twimg.com/media/GX4gfd_XwAAu_G4.jpg","","en","","16","209","382","https://x.com/undefined/status/1836941428217274510","1632538868359606277",
"1838745234877948078","Wed Sep 25 01:00:00 +0000 2024","2535","This is the time to Pray for Israel and for the IDF soldiers. 🇮🇱 https://t.co/pOXgRcouz5","1838745234877948078","https://pbs.twimg.com/media/GYSEys6XkAAwPx_.jpg","","en","","27","303","490","https://x.com/undefined/status/1838745234877948078","1632538868359606277",
"1846121068827689187","Tue Oct 15 09:28:56 +0000 2024","14700","Pray for the people of Israel. If you are praying respond with the flag! https://t.co/3q4p95m5S4","1846121068827689187","https://pbs.twimg.com/media/GZ69UD9XAAA10ZH.jpg","","en","","192","5050","1482","https://x.com/undefined/status/1846121068827689187","1804690072555683840",
"1849953238772052192","Fri Oct 25 23:16:37 +0000 2024","9843","Pray for Israel.🇮🇱 Pray for the IDF.🇮🇱 Pray for the Israeli Air Force. 🇮🇱 https://t.co/oyTidtiYQL","1849953238772052192","https://pbs.twimg.com/media/GaxaiW_WcAALjKg.jpg","","en","","84","816","1548","https://x.com/undefined/status/1849953238772052192","1632538868359606277",
"1908407833399357615","Sat Apr 05 06:34:18 +0000 2025","2","Today we commemorate Saint Vincent Ferrer Priest. We pray for all Preachers and Teach of the Faith as we continue to remember those suffering in the Asian Earthquake Zone Palestine Israel Sudan Congo and Ukraine. Holy Saint Vincent pray for them. https://t.co/bC965aJmKI","1908407833399357615","https://pbs.twimg.com/media/GnwGzh2W0AAeW8w.jpg","","en","","0","0","0","https://x.com/undefined/status/1908407833399357615","763702888774430720",
"1901839908467016049","Tue Mar 18 03:35:43 +0000 2025","1118","Pray For The Hostages.️ Pray For The IDF. Pray For Israel. 🇮🇱 https://t.co/lgcCZnp7Rh","1901839908467016049","https://pbs.twimg.com/media/GmSxD9sWYAAdSaV.jpg","","en","","10","108","245","https://x.com/undefined/status/1901839908467016049","1693318718158200832",
"1908234240027771092","Fri Apr 04 19:04:30 +0000 2025","5","hey so don't follow me if ur bio says pray for israel when my pinned post literally has the daily click link for palestine https://t.co/xjDGUYMfBB","1908234240027771092","https://pbs.twimg.com/tweet_video_thumb/Gnto7N1XoAA6uA3.jpg","","en","","0","0","0","https://x.com/undefined/status/1908234240027771092","1891643547377598464",
"1873594873699348905","Mon Dec 30 05:00:02 +0000 2024","193","Pray for IDF pray for Israel together we are strong 🇮🇱 https://t.co/5c18OlYl3D","1873594873699348905","https://pbs.twimg.com/media/GgBYm9cXsAA-ga0.jpg","","en","","2","8","25","https://x.com/undefined/status/1873594873699348905","1725989430102519808",
"1840840957757108367","Mon Sep 30 19:47:40 +0000 2024","15530","As we reach the peak of this war here are my prayers: - May God watch over the IDF heroes. - May God give us wisdom and guidance on the battlefield. - May God lead us to victory over our enemies. - May Israel be blessed. Can I get an 'Amen'? 🇮🇱 https://t.co/9NFcpjb5pP","1840840957757108367","https://pbs.twimg.com/media/GYv6ON7XkAAPIQ5.png","","en","","195","3220","2735","https://x.com/undefined/status/1840840957757108367","1117210361592205312",
"1908986025285648723","Sun Apr 06 20:51:50 +0000 2025","192","Israel is under fire physically politically and spiritually. We don t just stand we pray. Lift your voice. Pray for Israel. https://t.co/JWBytFWUZw","1908986025285648723","https://pbs.twimg.com/media/Gn4Uq3nXcAAp29e.jpg","","en","","4","7","52","https://x.com/undefined/status/1908986025285648723","26834339",
"1908748704758055200","Sun Apr 06 05:08:48 +0000 2025","101","US weapons to Israel made Gaza's children fly to the clouds Time to pray for Gaza is over. Now it's time to ask forgiveness for yourself. #GazaGenocide #غزة_تحت_القصف #فلسطين_قضية_الشرفاء #غزه_تموت_جوعاً #Israel https://t.co/wpSFBpflez","1908748704758055200","https://pbs.twimg.com/ext_tw_video_thumb/1908748677121757184/pu/img/pVGDYupGs5q8mKPK.jpg","","en","","0","34","44","https://x.com/undefined/status/1908748704758055200","3853050327",
"1908240446087655885","Fri Apr 04 19:29:10 +0000 2025","306","Shabbat Shalom to our brave @IDF soldiers protecting Israel. This Shabbat we pray for their safety and the return of the hostages. Shabbat Shalom ️ https://t.co/xmz2qp3Dg3","1908240446087655885","https://pbs.twimg.com/media/GntukaWX0AAOFui.jpg","","en","","0","14","36","https://x.com/undefined/status/1908240446087655885","214992365",
"1908565293762249151","Sat Apr 05 17:00:00 +0000 2025","50","️Happy Sabbath to all you who love God️rest your trust in Him. The Lord hear️answer you before you call those of you who pray for Israel️the peace of all people. God bless you keep you ️shine His face favorably upon you to prosper you in His grace in everyway️ ישוע בא https://t.co/JFM1pK29iz","1908565293762249151","https://pbs.twimg.com/media/GnyTuC-XkAE_7z3.jpg","","en","","1","16","4","https://x.com/undefined/status/1908565293762249151","1692886331389526016",
"1907667026308477261","Thu Apr 03 05:30:36 +0000 2025","1","Thursday of the Fourth Week of Lent. Benedictus Antiphon: I do not depend on human testimony says the Lord but I have said this that you may be saved. We give thanks for the Salvation through Christ. We pray for the Earthquake victims Palestine Israel Sudan Congo &amp; Ukraine https://t.co/gSoDpwjs3z","1907667026308477261","https://pbs.twimg.com/media/GnllDFtW8AAC5Rg.jpg","","en","","0","0","0","https://x.com/undefined/status/1907667026308477261","763702888774430720",
"1840922457940607287","Tue Oct 01 01:11:31 +0000 2024","1719","Jews gathered in Jerusalem to pray for success for the IDF in the north https://t.co/jUMcRZjqEE","1840922457940607287","https://pbs.twimg.com/ext_tw_video_thumb/1840922273995190273/pu/img/tVD6_Mb8f9Pc7_D-.jpg","","en","","7","48","302","https://x.com/undefined/status/1840922457940607287","1693318718158200832",
"1908492595510002163","Sat Apr 05 12:11:07 +0000 2025","0","For The First time ever Its Within the Christians best interest to Pray for The Fall of Israel how crazy is that? After all that Rise Of Abo David nabo Moses and Such Evil Men just are just Sitting on God's throne nje But I rapped bout this on Track 6 on FUBU ","1908492595510002163","","","en","","0","0","0","https://x.com/undefined/status/1908492595510002163","1023461663998136320",
"1840809782191530191","Mon Sep 30 17:43:47 +0000 2024","1332","Pray for Israel and for the people of the Middle East. May God be glorified and many find salvation in Jesus. #JesusSaves #Israel #MiddleEast #Peace https://t.co/CAjKT2aU3G","1840809782191530191","https://pbs.twimg.com/media/GYvebXkWAAA6PKO.jpg","","en","","13","66","307","https://x.com/undefined/status/1840809782191530191","58923515",
"1908027638314131567","Fri Apr 04 05:23:33 +0000 2025","5","Today we commemorate Saint Isidore Bishop and Doctor of the Church. We pray for all Theologians and Teachers of the Faith as continue to pray for those suffering in the Asian Earthquake Zone Palestine Israel Sudan Congo and Ukraine. Holy Saint Isidore pray for them. https://t.co/3NjDqZSgCt","1908027638314131567","https://pbs.twimg.com/media/GnqtBXEWwAAGI-3.jpg","","en","","1","1","1","https://x.com/undefined/status/1908027638314131567","763702888774430720",
"1837633096273088974","Sat Sep 21 23:20:46 +0000 2024","2220","The Congress of Christian Leaders is issuing an emergency call to prayer. We are asking all churches &amp; all pastors throughout the world to dedicate time in services tomorrow to pray for Israel. https://t.co/kUodQsBDxU","1837633096273088974","https://pbs.twimg.com/media/GYCVdcTWwAAEAUq.jpg","","en","","44","399","310","https://x.com/undefined/status/1837633096273088974","16017924",
