"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1726637765499269223","Mon Nov 20 16:53:39 +0000 2023","2421","@DrEliDavid let me add that In Arabic there is indeed no direct equivalent to the letter P. The name Palestine in Arabic is written as فلسطين (Filastin) using the Arabic letter ف (Fa) to approximate the P sound.","1726644988560490949","","DrEliDavid","en","","9","58","85","https://x.com/undefined/status/1726644988560490949","1631411837332865026",
"1854867956745871577","Fri Nov 08 22:40:47 +0000 2024","442","@DAVIDPARENZO @poliziadistato Ma stai muto Piangenzo. L'unica soluzione a due stati è con Palestina 1 e Palestina 2. Non scherziamo un regime messianico genocida non deve esistere. Gli israeliani come popolo devono imparare l'uguaglianza e il rispetto della vita umana (quelli che non saranno processati a","1855017652106018936","","DAVIDPARENZO","it","","2","5","13","https://x.com/undefined/status/1855017652106018936","1561217136864935944",
"1774418737392697389","Sun Mar 31 14:39:50 +0000 2024","311","@muslimnogo Es gibt kein + es gab nie ein Land Palästina. Es gibt ein geogr. Gebiet Palästina bewohnt von Juden +Arabern. Das sollte lt. Beschluss der UN in zwei Staaten geteilt werden was die Araber nicht wollten. Sie bildeten sich ein Israel vernichten zu können. Resultat: Satz 1.","1774446512568676687","","muslimnogo","de","","0","15","16","https://x.com/undefined/status/1774446512568676687","1230969315211563009",
"1908391319115870337","Sun Apr 06 20:35:37 +0000 2025","1","@whataboutyas @RTTHshow Besides it's been downloaded even by Israeli media outlets and reported on.. if it was malicious you don't think someone would have mentioned something? ","1908981944676979178","","whataboutyas","en","","0","1","0","https://x.com/undefined/status/1908981944676979178","1841113170229776389",
"1726673221968433418","Mon Nov 20 19:36:56 +0000 2023","1518","@Israel Palestine has the support of the world behind it it shall never crumble","1726686080840417476","","Israel","en","","0","37","52","https://x.com/undefined/status/1726686080840417476","1171357171575087104",
"1908391319115870337","Sun Apr 06 20:12:04 +0000 2025","0","@NathanialVarga4 @IngeRuth2 @Staplerfahrermo No source? Just some blurry images? The last one is a civil defense uniform lol","1908976018481627400","","NathanialVarga4","en","","0","1","0","https://x.com/undefined/status/1908976018481627400","1841113170229776389",
"1724245285562388563","Tue Nov 14 02:46:46 +0000 2023","252","@estoico_tattoo Entiendo tu ironía pero es solo eso ironía. Tu pasaporte no registraría un ingreso a Palestina si viajas a Israel. Emtiendo que sea tan frustante (para ti) como cierto.","1724257536834929018","","estoico_tattoo","es","","0","7","10","https://x.com/undefined/status/1724257536834929018","1272294260927234049",
"1790913442976813114","Thu May 16 07:44:46 +0000 2024","2946","@Resist_05 It was called Palestine for 2 000 years as it is a Roman term. Not a state of Palestine. That has never existed. you don't even have the letter P in the Arabic language. Jews were called Palestinians before 1948. Palestine Post newspaper - Jewish Palestine soccer","1791011899917701222","","Resist_05","en","","44","131","130","https://x.com/undefined/status/1791011899917701222","16065267",
"1909023813402001840","Sun Apr 06 23:56:40 +0000 2025","48","Ain Media also employed Gazan journalist Ibrahim Lafi who was killed on 10/7 at Erez Crossing which Hamas breached in order to kill Israelis throughout southern Israel. No mere journalist was at Erez Crossing on 10/7. Only participants. Terrorists.","1909032542268780836","","BenTelAviv","en","","0","1","7","https://x.com/undefined/status/1909032542268780836","2841774497",
"1724757372122390797","Wed Nov 15 12:04:21 +0000 2023","329","@IsraelinSpanish no en respuesta Israel está determinado a acabar con todos los Palestinos y ocupar su territorio para finalmente cumplir el sueño sionista desde el río hasta el mar mejor díganlo bien","1724760243349959070","","IsraelinSpanish","es","","5","105","28","https://x.com/undefined/status/1724760243349959070","922660541805580288",
"1710588521621119166","Sat Oct 07 12:17:33 +0000 2023","375","@polystirene_ En soutenant les terroristes palestiniens instrumentalisés par des partis extrémistes corrompus comme le Hamas et le Hezbollah vous précipitez en fait la disparition pure et simple de la nation palestinienne.","1710630440887889997","","polystirene_","fr","","0","11","35","https://x.com/undefined/status/1710630440887889997","1479446231860617217",
